epoch,lr-Adam,step,test_acc,test_f1,test_mcc,train_loss,val_acc,val_f1,val_loss,val_mcc
1,,4199,,,,0.41469714045524597,,,,
1,,4249,,,,0.35637831687927246,,,,
1,,4299,,,,0.34529465436935425,,,,
1,,4349,,,,0.49104544520378113,,,,
1,,4399,,,,0.4381182789802551,,,,
1,,4449,,,,0.4489307999610901,,,,
1,,4499,,,,0.41488540172576904,,,,
1,,4549,,,,0.2358812838792801,,,,
1,,4573,,,,,0.8583333492279053,0.8571428656578064,0.3644205927848816,0.716666042804718
,5e-05,4574,,,,,,,,
2,,4599,,,,0.12215930223464966,,,,
2,,4649,,,,0.33053940534591675,,,,
2,,4699,,,,0.3050747215747833,,,,
2,,4749,,,,0.1459062546491623,,,,
2,,4799,,,,0.5227600336074829,,,,
2,,4849,,,,0.35570594668388367,,,,
2,,4899,,,,0.13101691007614136,,,,
2,,4949,,,,0.3272550702095032,,,,
2,,4999,,,,0.2659055292606354,,,,
2,,5049,,,,0.180670827627182,,,,
2,,5099,,,,0.6165501475334167,,,,
2,,5149,,,,0.6400550603866577,,,,
2,,5199,,,,0.16595947742462158,,,,
2,,5249,,,,0.1832670420408249,,,,
2,,5299,,,,0.19848217070102692,,,,
2,,5349,,,,0.5185766816139221,,,,
2,,5399,,,,0.4288695752620697,,,,
2,,5449,,,,0.3164035379886627,,,,
2,,5499,,,,0.4732246398925781,,,,
2,,5549,,,,0.2368837147951126,,,,
2,,5599,,,,0.14488576352596283,,,,
2,,5649,,,,0.524396538734436,,,,
2,,5699,,,,0.4308316111564636,,,,
2,,5749,,,,0.28836002945899963,,,,
2,,5799,,,,0.09541289508342743,,,,
2,,5849,,,,0.29707881808280945,,,,
2,,5899,,,,0.3125211000442505,,,,
2,,5949,,,,0.24294650554656982,,,,
2,,5999,,,,0.4124278426170349,,,,
2,,6049,,,,0.17555685341358185,,,,
2,,6099,,,,0.3851068317890167,,,,
2,,6149,,,,0.1353396475315094,,,,
2,,6199,,,,1.0500221252441406,,,,
2,,6249,,,,0.25977662205696106,,,,
2,,6299,,,,0.36355331540107727,,,,
2,,6349,,,,0.35227060317993164,,,,
2,,6399,,,,0.3137607276439667,,,,
2,,6449,,,,0.5994901061058044,,,,
2,,6499,,,,0.35146358609199524,,,,
2,,6549,,,,0.3458656668663025,,,,
2,,6599,,,,0.18982549011707306,,,,
2,,6649,,,,0.2560829222202301,,,,
2,,6699,,,,0.343321293592453,,,,
2,,6749,,,,0.3600582778453827,,,,
2,,6799,,,,0.3196300268173218,,,,
2,,6849,,,,0.17608439922332764,,,,
2,,6860,,,,,0.8658333420753479,0.864363968372345,0.3332914412021637,0.7316363453865051
,5e-05,6861,,,,,,,,
3,,6899,,,,0.36962440609931946,,,,
3,,6949,,,,0.2974458634853363,,,,
3,,6999,,,,0.21517948806285858,,,,
3,,7049,,,,0.3040666878223419,,,,
3,,7099,,,,0.3143421411514282,,,,
3,,7149,,,,0.3157545030117035,,,,
3,,7199,,,,0.7255528569221497,,,,
3,,7249,,,,0.3099983334541321,,,,
3,,7299,,,,0.20327408611774445,,,,
3,,7349,,,,0.33234888315200806,,,,
3,,7399,,,,0.33655741810798645,,,,
3,,7449,,,,0.5091845393180847,,,,
3,,7499,,,,0.4799559414386749,,,,
3,,7549,,,,0.5831554532051086,,,,
3,,7599,,,,0.10377839207649231,,,,
3,,7649,,,,0.38273680210113525,,,,
3,,7699,,,,0.1937917023897171,,,,
3,,7749,,,,0.15445305407047272,,,,
3,,7799,,,,0.12028149515390396,,,,
3,,7849,,,,0.40748175978660583,,,,
3,,7899,,,,0.10436926037073135,,,,
3,,7949,,,,0.46172431111335754,,,,
3,,7999,,,,0.16944435238838196,,,,
3,,8049,,,,0.3875068724155426,,,,
3,,8099,,,,0.2004545032978058,,,,
3,,8149,,,,0.31914040446281433,,,,
3,,8199,,,,0.29614654183387756,,,,
3,,8249,,,,0.14451494812965393,,,,
3,,8299,,,,0.25867241621017456,,,,
3,,8349,,,,0.1405632495880127,,,,
3,,8399,,,,0.11451012641191483,,,,
3,,8449,,,,0.2917141616344452,,,,
3,,8499,,,,0.3321714699268341,,,,
3,,8549,,,,0.22486400604248047,,,,
3,,8599,,,,0.43029099702835083,,,,
3,,8649,,,,0.29912519454956055,,,,
3,,8699,,,,0.3262817859649658,,,,
3,,8749,,,,0.5490437746047974,,,,
3,,8799,,,,0.19304797053337097,,,,
3,,8849,,,,0.43349766731262207,,,,
3,,8899,,,,0.15179221332073212,,,,
3,,8949,,,,0.37267422676086426,,,,
3,,8999,,,,0.5005489587783813,,,,
3,,9049,,,,0.36909398436546326,,,,
3,,9099,,,,0.29037579894065857,,,,
3,,9147,,,,,0.8725000023841858,0.8704487681388855,0.3168193995952606,0.7449663877487183
,5e-05,9148,,,,,,,,
4,,9149,,,,0.30579131841659546,,,,
4,,9199,,,,0.6037129163742065,,,,
4,,9249,,,,0.21840091049671173,,,,
4,,9299,,,,0.29144394397735596,,,,
4,,9349,,,,0.2931705713272095,,,,
4,,9399,,,,0.6233884692192078,,,,
4,,9449,,,,0.19735044240951538,,,,
4,,9499,,,,0.5563616752624512,,,,
4,,9549,,,,0.5224624276161194,,,,
4,,9599,,,,0.10320684313774109,,,,
4,,9649,,,,0.33097589015960693,,,,
4,,9699,,,,0.1602236032485962,,,,
4,,9749,,,,0.29071569442749023,,,,
4,,9799,,,,0.3494197428226471,,,,
4,,9849,,,,0.35028189420700073,,,,
4,,9899,,,,0.21962259709835052,,,,
4,,9949,,,,0.22061963379383087,,,,
4,,9999,,,,0.3665511906147003,,,,
4,,10049,,,,0.1276775449514389,,,,
4,,10099,,,,0.261437326669693,,,,
4,,10149,,,,0.16055962443351746,,,,
4,,10199,,,,0.12818199396133423,,,,
4,,10249,,,,0.31196925044059753,,,,
4,,10299,,,,0.39155974984169006,,,,
4,,10349,,,,0.31063607335090637,,,,
4,,10399,,,,0.20786677300930023,,,,
4,,10449,,,,0.2528025507926941,,,,
4,,10499,,,,0.3921191096305847,,,,
4,,10549,,,,0.11750611662864685,,,,
4,,10599,,,,0.2299989014863968,,,,
4,,10649,,,,0.36349886655807495,,,,
4,,10699,,,,0.3037039339542389,,,,
4,,10749,,,,0.531549870967865,,,,
4,,10799,,,,0.31743693351745605,,,,
4,,10849,,,,0.20545828342437744,,,,
4,,10899,,,,0.1877949833869934,,,,
4,,10949,,,,0.40892136096954346,,,,
4,,10999,,,,0.6824737191200256,,,,
4,,11049,,,,0.4229646921157837,,,,
4,,11099,,,,0.41059166193008423,,,,
4,,11149,,,,0.45881521701812744,,,,
4,,11199,,,,0.5840752124786377,,,,
4,,11249,,,,0.434975266456604,,,,
4,,11299,,,,0.47436439990997314,,,,
4,,11349,,,,0.12865689396858215,,,,
4,,11399,,,,0.4794992208480835,,,,
4,,11434,,,,,0.8758333325386047,0.8753138184547424,0.31088730692863464,0.7517609000205994
5,,11435,0.8774999976158142,0.8811641335487366,0.7553053498268127,,,,,
